K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;11.0;3.0;4.0;0.0;2000.0;2000.0;1800.0;1800.0;1800.0;1800.0;100.0;0.5457658767700195;0.015107393264770508;0.028718948364257812
0.0;11.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;11.0;5.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.07805156707763672;0.026335954666137695
0.0;11.0;6.0;4.0;0.0;2000.0;2000.0;1235.0;1235.0;1235.0;1235.0;100.0;0.5457658767700195;0.006516695022583008;0.018288135528564453
0.0;11.0;7.0;4.0;0.0;2000.0;2000.0;1738.0;1738.0;1701.0;1701.0;100.0;0.5457658767700195;0.0035505294799804688;0.014404058456420898
0.0;11.0;8.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1946.0;1946.0;100.0;0.5457658767700195;0.008125066757202148;0.049420833587646484
0.0;11.0;9.0;4.0;0.0;2000.0;2000.0;1771.0;1771.0;1577.0;1577.0;100.0;0.5457658767700195;0.0019352436065673828;0.011108636856079102
0.0;11.0;10.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.1137077808380127;0.016597747802734375
0.0;11.0;11.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.0025451183319091797;0.03171420097351074
0.0;11.0;12.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.0012171268463134766;0.018215656280517578
0.0;11.0;13.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.018434524536132812;0.01739048957824707
0.0;12.0;0.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;12.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;12.0;2.0;4.0;0.0;1762.0;1762.0;1306.0;1306.0;1306.0;1306.0;100.0;0.20928502082824707;0.012367963790893555;0.015000581741333008
0.0;12.0;3.0;4.0;0.0;1762.0;1762.0;1596.0;1596.0;1596.0;1596.0;100.0;0.20928502082824707;0.013629674911499023;0.023904085159301758
0.0;12.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;12.0;5.0;4.0;0.0;1762.0;1762.0;1762.0;1762.0;1762.0;1762.0;100.0;0.20928502082824707;0.07659244537353516;0.022856950759887695
0.0;12.0;6.0;4.0;0.0;1762.0;1762.0;1234.0;1234.0;1233.0;1233.0;100.0;0.20928502082824707;0.006317138671875;0.017014265060424805
0.0;12.0;7.0;4.0;0.0;1762.0;1762.0;1562.0;1562.0;1466.0;1466.0;100.0;0.20928502082824707;0.0033638477325439453;0.01282811164855957
